schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,anytime,anytime,adverb,A2,function-words,隨時,,,,,,,,,,TRUE,至少,某處,終於,也許,通常,幾乎,TRUE,at last,finally,nowhere,around,probably,slowly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fast,fast,adverb,A2,function-words,快速地,,,,,,,,,,TRUE,容易地,大大地,隨時,然後,尤其,裡面,TRUE,past,well,then,just,also,over,,,,
word-catalog-v1,CREATE_DRAFT,,,,,full,full,adjective,A2,descriptions-qualities,滿的,,,,,,,,,empty,TRUE,死的,遠的,空的,直的,深的,健康,TRUE,flat,deep,safe,dead,hard,near,,,,
word-catalog-v1,CREATE_DRAFT,,,,,empty,empty,adjective,A2,descriptions-qualities,空的,,,,,,,,,full,TRUE,淺的,平的,整個,遠的,難的,健康,TRUE,alive,dead,hard,bright,common,lazy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,necessary,necessary,adjective,A2,descriptions-qualities,必要的,,,,,,,,,,TRUE,金色的,安全的,空閒的,最小的,著名的,間接的,TRUE,unpopular,informal,complete,stressful,unpleasant,careless,,,,
word-catalog-v1,CREATE_DRAFT,,,,,unnecessary,unnecessary,adjective,A2,descriptions-qualities,不必要的,,,,,,,,,,TRUE,不舒服的,不安全的,不重要的,有壓力的,有禮貌的,不友好的,TRUE,intelligent,impossible,hardworking,comfortable,unimportant,unfriendly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,simple,simple,adjective,A2,descriptions-qualities,簡單,,,,,,,,,,TRUE,健康,圓的,平的,死的,直的,放鬆的,TRUE,common,unsafe,silver,golden,unlucky,popular,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hard,hard,adjective,A2,descriptions-qualities,難的,,,,,,,,,,TRUE,近的,直的,圓的,深的,整個,滿的,TRUE,free,well,gold,flat,safe,busy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,maximum,maximum,adjective,A2,descriptions-qualities,最大的,,,,,,,,,,TRUE,友好的,活著的,不舒服,愉快的,鮮豔的,銀色的,TRUE,unusual,unknown,minimum,careful,direct,relaxing,,,,
word-catalog-v1,CREATE_DRAFT,,,,,minimum,minimum,adjective,A2,descriptions-qualities,最小的,,,,,,,,,,TRUE,可能的,粗心的,重要的,健康的,不幸的,直接的,TRUE,careful,shallow,unusual,maximum,unknown,special,,,,
word-catalog-v1,CREATE_DRAFT,,,,,near,near,adjective,A2,descriptions-qualities,近的,,,,,,,,close,,TRUE,特別,遠的,淺的,死的,空的,平的,TRUE,lazy,dead,full,gold,deep,far,,,,
word-catalog-v1,CREATE_DRAFT,,,,,far,far,adjective,A2,descriptions-qualities,遠的,,,,,,,,,,TRUE,深的,死的,特別,空的,健康,小心的,TRUE,free,full,flat,deep,dead,lazy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,common,common,adjective,A2,descriptions-qualities,普通的,,,,,,,,,,TRUE,銀色的,鮮豔的,直接的,聰明的,必要的,正式的,TRUE,direct,silver,famous,unwell,formal,golden,,,,
word-catalog-v1,CREATE_DRAFT,,,,,uncommon,uncommon,adjective,A2,descriptions-qualities,不常見的,,,,,,,,,,TRUE,不重要的,有壓力的,不舒服的,有禮貌的,不禮貌的,最小的,TRUE,impolite,careless,coloured,straight,complete,pleasant,,,,
word-catalog-v1,CREATE_DRAFT,,,,,busy,busy,adjective,A2,descriptions-qualities,忙碌的,,,,,,,,,,TRUE,最大的,間接的,安全的,完整的,通常的,多彩的,TRUE,hard,near,lucky,flat,full,free,,,,
word-catalog-v1,CREATE_DRAFT,,,,,free,free,adjective,A2,descriptions-qualities,空閒的,,,,,Are you free after school?,你放學後有空嗎？,,,,TRUE,普通的,直接的,完整的,活著的,懶惰的,最大的,TRUE,full,hard,well,near,deep,busy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lazy,lazy,adjective,A2,descriptions-qualities,懶惰的,,,,,,,,,,TRUE,著名的,鮮豔的,金色的,健康的,小心的,勤奮的,TRUE,pale,free,gold,flat,near,busy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hardworking,hardworking,adjective,A2,descriptions-qualities,勤奮的,,,,,,,,,,TRUE,直接的,不尋常,完整的,彩色的,忙碌的,普通的,TRUE,unnecessary,intelligent,unimportant,comfortable,unpleasant,colourful,,,,
word-catalog-v1,CREATE_DRAFT,,,,,relaxing,relaxing,adjective,A2,descriptions-qualities,放鬆的,,,,,,,,,,TRUE,必要的,不舒服,勤奮的,友好的,懶惰的,重要的,TRUE,pleasant,possible,complete,informal,straight,stressful,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stressful,stressful,adjective,A2,descriptions-qualities,有壓力的,,,,,,,,,,TRUE,有禮貌的,不常見的,非正式的,重要的,粗心的,完整的,TRUE,necessary,important,straight,impolite,indirect,colourful,,,,
word-catalog-v1,CREATE_DRAFT,,,,,comfortable,comfortable,adjective,A2,descriptions-qualities,舒適的,,,,,,,,,,TRUE,間接的,最大的,忙碌的,著名的,不可能,不舒服,TRUE,hardworking,unnecessary,incomplete,intelligent,unimportant,necessary,,,,
word-catalog-v1,CREATE_DRAFT,,,,,uncomfortable,uncomfortable,adjective,A2,descriptions-qualities,不舒服的,,,,,,,,,,TRUE,受歡迎的,不常見的,不愉快的,不重要的,不必要的,非正式的,TRUE,unnecessary,comfortable,hardworking,intelligent,unimportant,important,,,,
word-catalog-v1,CREATE_DRAFT,,,,,direct,direct,adjective,A2,descriptions-qualities,直接的,,,,,,,,,,TRUE,健康的,最大的,活著的,重要的,可能的,著名的,TRUE,unwell,common,silver,simple,golden,formal,,,,
word-catalog-v1,CREATE_DRAFT,,,,,indirect,indirect,adjective,A2,descriptions-qualities,間接的,,,,,,,,,,TRUE,空閒的,忙碌的,懶惰的,聰明的,彩色的,著名的,TRUE,possible,impolite,complete,informal,careless,coloured,,,,
word-catalog-v1,CREATE_DRAFT,,,,,special,special,adjective,A2,descriptions-qualities,特別,,,,,,,,,,TRUE,空的,整個,淺的,直的,圓的,死的,TRUE,healthy,unlucky,unusual,unknown,minimum,careless,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ordinary,ordinary,adjective,A2,descriptions-qualities,普通的,,,,,,,,,,TRUE,不舒服,直接的,聰明的,放鬆的,最小的,鮮豔的,TRUE,complete,indirect,unusual,uncommon,straight,important,,,,
word-catalog-v1,CREATE_DRAFT,,,,,famous,famous,adjective,A2,descriptions-qualities,著名的,,,,,,,,,,TRUE,間接的,不幸的,友好的,勤奮的,通常的,未知的,TRUE,unsafe,polite,common,silver,formal,bright,,,,
word-catalog-v1,CREATE_DRAFT,,,,,unknown,unknown,adjective,A2,descriptions-qualities,未知的,,,,,,,,,,TRUE,不可能,活著的,普通的,直接的,粗心的,不舒服,TRUE,minimum,unlucky,unusual,healthy,careless,common,,,,
word-catalog-v1,CREATE_DRAFT,,,,,deep,deep,adjective,A2,descriptions-qualities,深的,,,,,,,,,,TRUE,直的,空的,平的,簡單,遠的,淺的,TRUE,dead,pale,gold,busy,full,near,,,,
word-catalog-v1,CREATE_DRAFT,,,,,shallow,shallow,adjective,A2,descriptions-qualities,淺的,,,,,,,,,,TRUE,特別,死的,空的,簡單,圓的,整個,TRUE,unknown,minimum,unusual,special,relaxing,careless,,,,
word-catalog-v1,CREATE_DRAFT,,,,,emotion,emotion,noun,A2,emotions-personality,情感,,,,,,,,,,TRUE,善良,恐懼,行為,幸福,性格,信任,TRUE,sadness,anger,amusement,happiness,surprise,trust,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fear,fear,noun,A2,emotions-personality,恐懼,,,,,,,,,,TRUE,性格,情感,憤怒,善良,悲傷,樂趣,TRUE,kind,smile,anger,trust,joy,sadness,,,,
word-catalog-v1,CREATE_DRAFT,,,,,anger,anger,noun,A2,emotions-personality,憤怒,,,,,,,,,,TRUE,情感,恐懼,樂趣,個性,幸福,快樂,TRUE,trust,smile,fear,kind,joy,emotion,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sadness,sadness,noun,A2,emotions-personality,悲傷,,,,,,,,,,TRUE,樂趣,信任,情感,善良,恐懼,憤怒,TRUE,emotion,kindness,behaviour,surprise,amusement,trust,,,,
word-catalog-v1,CREATE_DRAFT,,,,,happiness,happiness,noun,A2,emotions-personality,幸福,,,,,,,,,,TRUE,信任,快樂,性格,樂趣,恐懼,善良,TRUE,behaviour,amusement,character,sadness,kindness,surprise,,,,
word-catalog-v1,CREATE_DRAFT,,,,,joy,joy,noun,A2,emotions-personality,快樂,,,,,,,,,,TRUE,憤怒,信任,驚訝,善良,情感,性格,TRUE,kind,fear,trust,smile,anger,sadness,,,,
word-catalog-v1,CREATE_DRAFT,,,,,surprise,surprise,noun,A2,emotions-personality,驚訝,,,,,,,,,,TRUE,情感,快樂,憤怒,恐懼,善良,行為,TRUE,kindness,amusement,sadness,behaviour,character,happiness,,,,
word-catalog-v1,CREATE_DRAFT,,,,,trust,trust,noun,A2,emotions-personality,信任,,,,,,,,,,TRUE,憤怒,情感,悲傷,善良,恐懼,性格,TRUE,smile,anger,kind,fear,sadness,joy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,kindness,kindness,noun,A2,emotions-personality,善良,,,,,,,,,,TRUE,性格,信任,樂趣,驚訝,個性,快樂,TRUE,surprise,character,sadness,happiness,behaviour,emotion,,,,
word-catalog-v1,CREATE_DRAFT,,,,,amusement,amusement,noun,A2,emotions-personality,樂趣,,,,,,,,,,TRUE,信任,憤怒,悲傷,恐懼,個性,性格,TRUE,happiness,behaviour,character,kindness,sadness,personality,,,,
word-catalog-v1,CREATE_DRAFT,,,,,laugh,laugh,verb,A2,emotions-personality,笑,,,,,,,,,,TRUE,皺眉,想念,惹惱,哭,擔心,微笑,TRUE,annoy,smile,frown,worry,miss,cry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cry,cry,verb,A2,emotions-personality,哭,,,,,,,,,,TRUE,微笑,笑,惹惱,擔心,想念,皺眉,TRUE,own,miss,worry,smile,frown,laugh,,,,
word-catalog-v1,CREATE_DRAFT,,,,,smile,smile,verb,A2,emotions-personality,微笑,,,,,He smiled at his classmates.,他向同學微笑。,,,,TRUE,皺眉,擔心,惹惱,哭,想念,使驚訝,TRUE,annoy,laugh,worry,frown,miss,own,,,,
word-catalog-v1,CREATE_DRAFT,,,,,frown,frown,verb,A2,emotions-personality,皺眉,,,,,,,,,,TRUE,想念,微笑,擔心,笑,使驚訝,惹惱,TRUE,laugh,annoy,smile,worry,miss,cry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,miss,miss,verb,A2,emotions-personality,想念,,,,,,,,,,TRUE,皺眉,微笑,惹惱,擔心,哭,笑,TRUE,smile,frown,laugh,own,worry,annoy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,worry,worry,verb,A2,emotions-personality,擔心,,,,,,,,,,TRUE,皺眉,惹惱,微笑,想念,使驚訝,哭,TRUE,smile,laugh,annoy,frown,miss,cry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,surprise,surprise,verb,A2,emotions-personality,使驚訝,,,,,,,,,,TRUE,想念,皺眉,擔心,惹惱,微笑,哭,TRUE,laugh,frown,worry,miss,annoy,smile,,,,
word-catalog-v1,CREATE_DRAFT,,,,,surprised,surprised,adjective,A2,emotions-personality,驚訝的,,,,,,,,,,TRUE,出色的,堅強的,嚴肅的,極好的,害怕的,健談的,TRUE,talkative,brilliant,confident,excellent,wonderful,creative,,,,
word-catalog-v1,CREATE_DRAFT,,,,,annoy,annoy,verb,A2,emotions-personality,惹惱,,,,,,,,,,TRUE,皺眉,笑,想念,使驚訝,哭,擔心,TRUE,smile,laugh,frown,miss,worry,own,,,,
word-catalog-v1,CREATE_DRAFT,,,,,scared,scared,adjective,A2,emotions-personality,害怕的,,,,,,,,,,TRUE,嫉妒的,自信的,愚蠢的,極好的,完美的,活躍的,TRUE,active,boring,unique,awesome,quiet,strange,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mean,mean,verb,A2,actions-events,意思是,,,,,,,,,,TRUE,注意到,意識到,似乎,組織,介意,修理,TRUE,hold,name,park,pick,save,joke,,,,
word-catalog-v1,CREATE_DRAFT,,,,,check,check,verb,A2,actions-events,檢查,,,,,Check your answers before you submit.,提交前檢查答案。,,,,TRUE,發展,滑雪,組織,打破,戰鬥,修理,TRUE,allow,greet,print,light,knock,shake,,,,
word-catalog-v1,CREATE_DRAFT,,,,,carry,carry,verb,A2,actions-events,攜帶,,,,,,,,,,TRUE,搖動,贈送,拍照,丟下,擦乾,搜尋,TRUE,allow,fight,greet,cause,shout,enter,,,,
word-catalog-v1,CREATE_DRAFT,,,,,keep,keep,verb,A2,actions-events,保留,,,,,,,,,,TRUE,趕快,期待,上升,影響,擁有,重複,TRUE,pack,sign,shut,hold,pull,pick,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wait,wait,verb,A2,actions-events,等待,,,,,,,,,,TRUE,嘗試,擦乾,介意,行動,識別,推薦,TRUE,pack,link,joke,drop,lift,hold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,compare,compare,verb,A2,actions-events,比較,,,,,,,,,,TRUE,控制,喊叫,殺死,覆蓋,引起,攜帶,TRUE,destroy,arrange,respond,collect,realise,mention,,,,
word-catalog-v1,CREATE_DRAFT,,,,,improve,improve,verb,A2,actions-events,改善,,,,,,,,,,TRUE,拯救,擦乾,返回,趕快,發展,發現,TRUE,arrange,control,develop,replace,promise,collect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,try,try,verb,A2,actions-events,嘗試,,,,,,,,,,TRUE,收集,喊叫,跟隨,替換,點燃,允許,TRUE,own,fix,set,ski,dry,star,,,,
word-catalog-v1,CREATE_DRAFT,,,,,prefer,prefer,verb,A2,actions-events,更喜歡,,,,,,,,,,TRUE,開玩笑,取決於,發短訊,替換,覆蓋,減少,TRUE,follow,behave,expect,refuse,notice,depend,,,,
word-catalog-v1,CREATE_DRAFT,,,,,repeat,repeat,verb,A2,actions-events,重複,,,,,,,,,,TRUE,假設,比較,行動,允許,戰鬥,檢查,TRUE,prefer,expect,follow,matter,affect,number,,,,
word-catalog-v1,CREATE_DRAFT,,,,,follow,follow,verb,A2,actions-events,跟隨,,,,,,,,,,TRUE,期待,收集,攻擊,移除,破壞,等待,TRUE,prefer,attack,matter,number,refuse,repeat,,,,
word-catalog-v1,CREATE_DRAFT,,,,,allow,allow,verb,A2,actions-events,允許,,,,,,,,,,TRUE,問候,返回,標記,煮沸,搖動,消失,TRUE,check,carry,guide,raise,steal,hurry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hurry,hurry,verb,A2,actions-events,趕快,,,,,,,,,,TRUE,影響,主演,控制,設置,煮沸,消失,TRUE,raise,knock,shake,point,steal,print,,,,
word-catalog-v1,CREATE_DRAFT,,,,,complete,complete,verb,A2,actions-events,完成,,,,,,,,,,TRUE,覆蓋,丟下,設置,允許,嘗試,拯救,TRUE,identify,continue,express,organise,replace,collect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pick,pick,verb,A2,actions-events,挑選,,,,,,,,,,TRUE,記錄,引導,檢查,參加,提供,覆蓋,TRUE,beat,push,text,shut,star,boil,,,,
word-catalog-v1,CREATE_DRAFT,,,,,drop,drop,verb,A2,actions-events,丟下,,,,,,,,,,TRUE,打敗,握住,舉起,行動,指向,上升,TRUE,pick,joke,name,burn,hold,pull,,,,
word-catalog-v1,CREATE_DRAFT,,,,,reduce,reduce,verb,A2,actions-events,減少,,,,,,,,,,TRUE,打敗,鎖上,繼續,安排,擁有,破壞,TRUE,refuse,return,remove,prefer,depend,affect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,continue,continue,verb,A2,actions-events,繼續,,,,,,,,,,TRUE,殺死,保持,喊叫,修理,假設,報告,TRUE,identify,complete,recognise,develop,realise,destroy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,point,point,verb,A2,actions-events,指向,,,,,,,,,,TRUE,存在,替換,破壞,設置,似乎,假設,TRUE,raise,greet,check,steal,print,enter,,,,
word-catalog-v1,CREATE_DRAFT,,,,,enter,enter,verb,A2,actions-events,進入,,,,,,,,,,TRUE,鎖上,控制,攜帶,攻擊,承諾,報告,TRUE,shake,react,break,fight,hurry,guide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,refuse,refuse,verb,A2,actions-events,拒絕,,,,,,,,,,TRUE,編號,丟下,滑雪,重複,進入,反應,TRUE,affect,prefer,record,notice,matter,report,,,,
word-catalog-v1,CREATE_DRAFT,,,,,return,return,verb,A2,actions-events,返回,,,,,,,,,,TRUE,引起,煮沸,跟隨,推薦,搖動,連接,TRUE,reduce,affect,number,attend,expect,search,,,,
word-catalog-v1,CREATE_DRAFT,,,,,break,break,verb,A2,actions-events,打破,,,,,The ball broke the window.,球打破了窗戶。,,,,TRUE,挑選,發展,破壞,安排,編號,存在,TRUE,apply,hurry,check,allow,avoid,fight,,,,
word-catalog-v1,CREATE_DRAFT,,,,,take care,take care,phrase,A2,actions-events,保重,,,,,,,,,,TRUE,趕快,戰鬥,簽名,嘗試,攻擊,安排,TRUE,recognise,calm down,switch on,turn down,deal with,carry out,,,,
word-catalog-v1,CREATE_DRAFT,,,,,calculate,calculate,verb,A2,science-mathematics,計算,,,,,,,,,,TRUE,研究,減去,發明,發現,等於,數,TRUE,research,multiply,subtract,discover,number,focus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,calculation,calculation,noun,A2,science-mathematics,計算,,,,,,,,,,TRUE,方法,符號,十億,發現,液體,數據,TRUE,mathematics,technology,minus sign,laboratory,discovery,plus sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,add up,add up,phrasal_verb,A2,science-mathematics,加起來,,,,,Add up the prices before you pay.,付款前把價錢加起來。,,,,TRUE,發現,研究,計算,減去,等於,乘,TRUE,invent,divide,number,count,equal,subtract,,,,
word-catalog-v1,CREATE_DRAFT,,,,,subtract,subtract,verb,A2,science-mathematics,減去,,,,,,,,,,TRUE,發明,等於,計算,乘,發現,研究,TRUE,research,multiply,discover,calculate,number,divide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,multiply,multiply,verb,A2,science-mathematics,乘,,,,,,,,,,TRUE,減去,發現,除,數,研究,等於,TRUE,research,calculate,discover,subtract,equal,divide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,divide,divide,verb,A2,science-mathematics,除,,,,,,,,,,TRUE,乘,減去,計算,數,發現,等於,TRUE,number,invent,subtract,focus,discover,multiply,,,,
word-catalog-v1,CREATE_DRAFT,,,,,count,count,verb,A2,science-mathematics,數,,,,,,,,,,TRUE,乘,發明,除,研究,發現,減去,TRUE,focus,equal,divide,invent,number,sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,count,count,noun,A2,science-mathematics,計數,,,,,,,,,,TRUE,十億,原子,技術,材料,氣體,減號,TRUE,sound,metal,focus,iron,total,reason,,,,
word-catalog-v1,CREATE_DRAFT,,,,,average,average,noun,A2,science-mathematics,平均數,平均|平均值,,,,The average of four and six is five.,四和六的平均數是五。,,,,TRUE,百分比,實驗室,減號,發動機,發現,專注,TRUE,million,plastic,billion,percent,reason,thousand,,,,
word-catalog-v1,CREATE_DRAFT,,,,,equal,equal,verb,A2,science-mathematics,等於,,,,,,,,,,TRUE,發明,計算,減去,研究,發現,乘,TRUE,count,invent,number,divide,focus,sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,figure,figure,noun,A2,science-mathematics,數字,,,,,The report contains several important figures.,報告載有幾個重要數字。,,,,TRUE,解答,計算,氣體,專注,運算,黃金,TRUE,oxygen,reason,method,silver,liquid,symbol,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mathematics,mathematics,noun,A2,science-mathematics,數學,,,,,,,,,,TRUE,總和,計算,固體,原子,減號,計數,TRUE,minus sign,laboratory,calculation,technology,operation,plus sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,thousand,thousand,noun,A2,science-mathematics,千,,,,,,,,,,TRUE,符號,結果,銀,碳,固體,減號,TRUE,material,research,example,million,inventor,discovery,,,,
word-catalog-v1,CREATE_DRAFT,,,,,million,million,noun,A2,science-mathematics,百萬,,,,,,,,,,TRUE,數字,總數,計數,方法,液體,材料,TRUE,carbon,method,thousand,average,engine,inventor,,,,
word-catalog-v1,CREATE_DRAFT,,,,,billion,billion,noun,A2,science-mathematics,十億,,,,,,,,,,TRUE,計算,石頭,數學,解答,塑膠,例子,TRUE,example,percent,plastic,reason,solution,million,,,,
word-catalog-v1,CREATE_DRAFT,,,,,minus sign,minus sign,noun,A2,science-mathematics,減號,,,,,,,,,,TRUE,金屬,黃金,數學,原因,石頭,液體,TRUE,laboratory,calculation,plus sign,technology,operation,discovery,,,,
word-catalog-v1,CREATE_DRAFT,,,,,plus sign,plus sign,noun,A2,science-mathematics,加號,,,,,,,,,,TRUE,發現,十億,專注,數據,黃金,固體,TRUE,operation,solution,inventor,research,laboratory,minus sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,negative,negative,adjective,A2,science-mathematics,負的,,,,,,,,,,TRUE,電的,正的,真實的,化學的,甜的,更好,TRUE,positive,electric,chemical,average,silver,gold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,positive,positive,adjective,A2,science-mathematics,正的,,,,,,,,,,TRUE,電的,化學的,真實的,負的,空的,緊的,TRUE,negative,chemical,average,electric,silver,real,,,,
word-catalog-v1,CREATE_DRAFT,,,,,number,number,noun,A2,science-mathematics,數字,,,,,Seven is an odd number.,七是一個奇數。,,,,TRUE,數學,計數,黃金,工具,技術,液體,TRUE,result,symbol,silver,reason,engine,oxygen,,,,
word-catalog-v1,CREATE_DRAFT,,,,,operation,operation,noun,A2,science-mathematics,運算,,,,,,,,,,TRUE,原子,數據,加號,解答,百萬,結果,TRUE,discovery,laboratory,minus sign,inventor,research,plus sign,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sign,sign,noun,A2,science-mathematics,符號,,,,,A plus sign means addition.,加號代表加法。,,,,TRUE,金屬,塑膠,氧氣,技術,計算,方法,TRUE,fact,atom,iron,count,gold,sound,,,,
word-catalog-v1,CREATE_DRAFT,,,,,symbol,symbol,noun,A2,science-mathematics,符號,,,,,,,,,,TRUE,例子,材料,固體,計算,氣體,事實,TRUE,result,reason,method,engine,oxygen,figure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,solution,solution,noun,A2,science-mathematics,解答,,,,,,,,,,TRUE,計算,工具,發現,氧氣,石頭,黃金,TRUE,thousand,research,material,inventor,example,average,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sum,sum,noun,A2,science-mathematics,總和,,,,,,,,,,TRUE,總數,方法,原子,例子,結果,技術,TRUE,gas,iron,tool,count,data,solid,,,,
word-catalog-v1,CREATE_DRAFT,,,,,total,total,noun,A2,science-mathematics,總數,,,,,,,,,,TRUE,專注,原因,氧氣,十億,百萬,加號,TRUE,metal,focus,atom,gold,stone,method,,,,
word-catalog-v1,CREATE_DRAFT,,,,,percent,percent,noun,A2,science-mathematics,百分比,,,,,,,,,,TRUE,發明家,平均數,實驗室,原子,計算,工具,TRUE,billion,average,solution,liquid,plastic,million,,,,
word-catalog-v1,CREATE_DRAFT,,,,,atom,atom,noun,A2,science-mathematics,原子,,,,,,,,,,TRUE,塑膠,解答,例子,石頭,總和,計算,TRUE,iron,data,sum,gas,fact,focus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chemical,chemical,adjective,A2,science-mathematics,化學的,,,,,,,,,,TRUE,真實的,負的,正的,電的,善良的,空閒的,TRUE,electric,positive,average,negative,silver,gold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gas,gas,noun,A2,science-mathematics,氣體,,,,,,,,,,TRUE,氧氣,原因,黃金,總數,結果,發現,TRUE,iron,sum,sign,tool,gold,data,,,,
word-catalog-v1,CREATE_DRAFT,,,,,liquid,liquid,noun,A2,science-mathematics,液體,,,,,,,,,,TRUE,例子,減號,方法,氣體,計算,數據,TRUE,oxygen,result,engine,carbon,symbol,figure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,solid,solid,noun,A2,science-mathematics,固體,,,,,,,,,,TRUE,黃金,數學,塑膠,氣體,總數,加號,TRUE,sound,oxygen,atom,total,metal,focus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,material,material,noun,A2,science-mathematics,材料,,,,,,,,,,TRUE,聲音,例子,原子,氣體,工具,總和,TRUE,research,thousand,inventor,plastic,solution,percent,,,,
word-catalog-v1,CREATE_DRAFT,,,,,electric,electric,adjective,A2,science-mathematics,電的,,,,,,,,,,TRUE,負的,正的,化學的,真實的,圓的,害怕,TRUE,negative,chemical,positive,average,silver,real,,,,
word-catalog-v1,CREATE_DRAFT,,,,,real,real,adjective,A2,science-mathematics,真實的,,,,,,,,,,TRUE,負的,化學的,電的,正的,嚴重的,確定的,TRUE,gold,silver,average,negative,chemical,positive,,,,
word-catalog-v1,CREATE_DRAFT,,,,,metal,metal,noun,A2,science-mathematics,金屬,,,,,,,,,,TRUE,運算,例子,計數,計算,減號,材料,TRUE,total,focus,count,solid,engine,carbon,,,,
word-catalog-v1,CREATE_DRAFT,,,,,plastic,plastic,noun,A2,science-mathematics,塑膠,,,,,,,,,,TRUE,計數,方法,黃金,聲音,材料,固體,TRUE,million,reason,number,silver,oxygen,solution,,,,
word-catalog-v1,CREATE_DRAFT,,,,,iron,iron,noun,A2,science-mathematics,鐵,,,,,The gate is made of iron.,大門由鐵製成。,,,,TRUE,銀,碳,例子,原因,氧氣,材料,TRUE,gold,fact,tool,total,gas,sum,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gold,gold,noun,A2,science-mathematics,黃金,,,,,,,,,,TRUE,數學,結果,百萬,解答,十億,數據,TRUE,tool,data,sound,fact,stone,count,,,,
word-catalog-v1,CREATE_DRAFT,,,,,silver,silver,noun,A2,science-mathematics,銀,,,,,,,,,,TRUE,鐵,數字,黃金,運算,技術,原因,TRUE,result,oxygen,engine,method,symbol,count,,,,
word-catalog-v1,CREATE_DRAFT,,,,,carbon,carbon,noun,A2,science-mathematics,碳,,,,,,,,,,TRUE,數據,發現,銀,總和,千,原子,TRUE,reason,method,liquid,number,focus,metal,,,,
word-catalog-v1,CREATE_DRAFT,,,,,oxygen,oxygen,noun,A2,science-mathematics,氧氣,,,,,,,,,,TRUE,數據,氣體,材料,原因,聲音,加號,TRUE,symbol,figure,reason,silver,engine,count,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stone,stone,noun,A2,science-mathematics,石頭,,,,,,,,,,TRUE,數學,金屬,事實,氧氣,工具,結果,TRUE,solid,total,silver,symbol,sign,method,,,,
word-catalog-v1,CREATE_DRAFT,,,,,research,research,verb,A2,science-mathematics,研究,,,,,Students researched the topic online.,學生在網上研究這個課題。,,,,TRUE,發明,發現,等於,減去,數,計算,TRUE,subtract,multiply,discover,calculate,number,divide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,method,method,noun,A2,science-mathematics,方法,,,,,,,,,,TRUE,加號,工具,塑膠,十億,百萬,原子,TRUE,reason,result,number,carbon,engine,figure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,example,example,noun,A2,science-mathematics,例子,,,,,,,,,,TRUE,方法,材料,十億,原子,發現,技術,TRUE,average,plastic,million,liquid,number,thousand,,,,
